frame.time_epoch,frame.time_relative,tcp.time_relative,frame.number,frame.len,ip.src,tcp.srcport,ip.dst,tcp.dstport,tcp.len,tcp.seq,tcp.ack
"1746756574.673401000","1.122161000","1.068284000","85","296","100.64.0.1","23557","100.64.0.2","44870","244","12445","154"
"1746756574.673406000","1.122166000","1.068289000","86","296","100.64.0.1","23557","100.64.0.2","44870","244","12689","154"
"1746756574.673411000","1.122171000","1.068294000","87","296","100.64.0.1","23557","100.64.0.2","44870","244","12933","154"
"1746756574.673416000","1.122176000","1.068299000","88","296","100.64.0.1","23557","100.64.0.2","44870","244","13177","154"
"1746756574.673420000","1.122180000","1.068303000","89","296","100.64.0.1","23557","100.64.0.2","44870","244","13421","154"
"1746756574.673424000","1.122184000","1.068307000","90","296","100.64.0.1","23557","100.64.0.2","44870","244","13665","154"
"1746756574.673429000","1.122189000","1.068312000","91","296","100.64.0.1","23557","100.64.0.2","44870","244","13909","154"
"1746756574.673433000","1.122193000","1.068316000","92","296","100.64.0.1","23557","100.64.0.2","44870","244","14153","154"
"1746756574.673438000","1.122198000","1.068321000","93","296","100.64.0.1","23557","100.64.0.2","44870","244","14397","154"
"1746756574.731096000","1.179856000","1.125979000","94","52","100.64.0.2","44870","100.64.0.1","23557","0","154","7321"
"1746756574.735466000","1.184226000","1.130349000","95","296","100.64.0.1","23557","100.64.0.2","44870","244","14641","154"
"1746756574.735483000","1.184243000","1.130366000","96","296","100.64.0.1","23557","100.64.0.2","44870","244","14885","154"
"1746756574.735490000","1.184250000","1.130373000","97","296","100.64.0.1","23557","100.64.0.2","44870","244","15129","154"
"1746756574.735495000","1.184255000","1.130378000","98","296","100.64.0.1","23557","100.64.0.2","44870","244","15373","154"
"1746756574.735501000","1.184261000","1.130384000","99","296","100.64.0.1","23557","100.64.0.2","44870","244","15617","154"
"1746756574.735507000","1.184267000","1.130390000","100","296","100.64.0.1","23557","100.64.0.2","44870","244","15861","154"
"1746756574.735512000","1.184272000","1.130395000","101","296","100.64.0.1","23557","100.64.0.2","44870","244","16105","154"
"1746756574.735518000","1.184278000","1.130401000","102","296","100.64.0.1","23557","100.64.0.2","44870","244","16349","154"
"1746756574.735523000","1.184283000","1.130406000","103","296","100.64.0.1","23557","100.64.0.2","44870","244","16593","154"
"1746756574.735529000","1.184289000","1.130412000","104","296","100.64.0.1","23557","100.64.0.2","44870","244","16837","154"
"1746756574.856084000","1.304844000","1.250967000","105","52","100.64.0.2","44870","100.64.0.1","23557","0","154","8541"
"1746756574.860466000","1.309226000","1.255349000","106","296","100.64.0.1","23557","100.64.0.2","44870","244","17081","154"
"1746756574.860479000","1.309239000","1.255362000","107","296","100.64.0.1","23557","100.64.0.2","44870","244","17325","154"
"1746756574.860485000","1.309245000","1.255368000","108","296","100.64.0.1","23557","100.64.0.2","44870","244","17569","154"
"1746756574.860489000","1.309249000","1.255372000","109","296","100.64.0.1","23557","100.64.0.2","44870","244","17813","154"
"1746756574.860494000","1.309254000","1.255377000","110","296","100.64.0.1","23557","100.64.0.2","44870","244","18057","154"
"1746756574.860498000","1.309258000","1.255381000","111","296","100.64.0.1","23557","100.64.0.2","44870","244","18301","154"
"1746756574.860504000","1.309264000","1.255387000","112","296","100.64.0.1","23557","100.64.0.2","44870","244","18545","154"
"1746756574.860508000","1.309268000","1.255391000","113","296","100.64.0.1","23557","100.64.0.2","44870","244","18789","154"
"1746756574.860513000","1.309273000","1.255396000","114","296","100.64.0.1","23557","100.64.0.2","44870","244","19033","154"
"1746756574.860517000","1.309277000","1.255400000","115","296","100.64.0.1","23557","100.64.0.2","44870","244","19277","154"
"1746756574.918175000","1.366935000","1.313058000","116","52","100.64.0.2","44870","100.64.0.1","23557","0","154","9761"
"1746756574.922521000","1.371281000","1.317404000","117","296","100.64.0.1","23557","100.64.0.2","44870","244","19521","154"
"1746756574.922541000","1.371301000","1.317424000","118","296","100.64.0.1","23557","100.64.0.2","44870","244","19765","154"
"1746756574.922550000","1.371310000","1.317433000","119","296","100.64.0.1","23557","100.64.0.2","44870","244","20009","154"
"1746756574.922557000","1.371317000","1.317440000","120","296","100.64.0.1","23557","100.64.0.2","44870","244","20253","154"
"1746756574.922564000","1.371324000","1.317447000","121","296","100.64.0.1","23557","100.64.0.2","44870","244","20497","154"
"1746756574.922571000","1.371331000","1.317454000","122","296","100.64.0.1","23557","100.64.0.2","44870","244","20741","154"
"1746756574.922578000","1.371338000","1.317461000","123","296","100.64.0.1","23557","100.64.0.2","44870","244","20985","154"
"1746756574.922585000","1.371345000","1.317468000","124","296","100.64.0.1","23557","100.64.0.2","44870","244","21229","154"
"1746756574.922592000","1.371352000","1.317475000","125","296","100.64.0.1","23557","100.64.0.2","44870","244","21473","154"
"1746756574.922599000","1.371359000","1.317482000","126","296","100.64.0.1","23557","100.64.0.2","44870","244","21717","154"
"1746756574.980335000","1.429095000","1.375218000","127","52","100.64.0.2","44870","100.64.0.1","23557","0","154","10981"
"1746756574.984633000","1.433393000","1.379516000","128","296","100.64.0.1","23557","100.64.0.2","44870","244","21961","154"
"1746756574.984650000","1.433410000","1.379533000","129","296","100.64.0.1","23557","100.64.0.2","44870","244","22205","154"
"1746756574.984657000","1.433417000","1.379540000","130","296","100.64.0.1","23557","100.64.0.2","44870","244","22449","154"
"1746756574.984663000","1.433423000","1.379546000","131","296","100.64.0.1","23557","100.64.0.2","44870","244","22693","154"
"1746756574.984668000","1.433428000","1.379551000","132","296","100.64.0.1","23557","100.64.0.2","44870","244","22937","154"
"1746756574.984674000","1.433434000","1.379557000","133","296","100.64.0.1","23557","100.64.0.2","44870","244","23181","154"
"1746756574.984679000","1.433439000","1.379562000","134","296","100.64.0.1","23557","100.64.0.2","44870","244","23425","154"
"1746756574.984685000","1.433445000","1.379568000","135","296","100.64.0.1","23557","100.64.0.2","44870","244","23669","154"
"1746756574.984691000","1.433451000","1.379574000","136","296","100.64.0.1","23557","100.64.0.2","44870","244","23913","154"
"1746756574.984696000","1.433456000","1.379579000","137","296","100.64.0.1","23557","100.64.0.2","44870","244","24157","154"
"1746756575.043179000","1.491939000","1.438062000","138","52","100.64.0.2","44870","100.64.0.1","23557","0","154","12201"
"1746756575.047502000","1.496262000","1.442385000","139","296","100.64.0.1","23557","100.64.0.2","44870","244","24401","154"
"1746756575.047515000","1.496275000","1.442398000","140","296","100.64.0.1","23557","100.64.0.2","44870","244","24645","154"
"1746756575.047520000","1.496280000","1.442403000","141","296","100.64.0.1","23557","100.64.0.2","44870","244","24889","154"
"1746756575.047525000","1.496285000","1.442408000","142","296","100.64.0.1","23557","100.64.0.2","44870","244","25133","154"
"1746756575.047529000","1.496289000","1.442412000","143","296","100.64.0.1","23557","100.64.0.2","44870","244","25377","154"
"1746756575.047533000","1.496293000","1.442416000","144","296","100.64.0.1","23557","100.64.0.2","44870","244","25621","154"
"1746756575.047538000","1.496298000","1.442421000","145","296","100.64.0.1","23557","100.64.0.2","44870","244","25865","154"
"1746756575.047543000","1.496303000","1.442426000","146","296","100.64.0.1","23557","100.64.0.2","44870","244","26109","154"
"1746756575.047547000","1.496307000","1.442430000","147","296","100.64.0.1","23557","100.64.0.2","44870","244","26353","154"
"1746756575.047551000","1.496311000","1.442434000","148","296","100.64.0.1","23557","100.64.0.2","44870","244","26597","154"
"1746756575.105303000","1.554063000","1.500186000","149","52","100.64.0.2","44870","100.64.0.1","23557","0","154","13177"
"1746756575.109591000","1.558351000","1.504474000","150","296","100.64.0.1","23557","100.64.0.2","44870","244","26841","154"
"1746756575.109609000","1.558369000","1.504492000","151","296","100.64.0.1","23557","100.64.0.2","44870","244","27085","154"
"1746756575.109618000","1.558378000","1.504501000","152","296","100.64.0.1","23557","100.64.0.2","44870","244","27329","154"
"1746756575.109625000","1.558385000","1.504508000","153","296","100.64.0.1","23557","100.64.0.2","44870","244","27573","154"
"1746756575.109632000","1.558392000","1.504515000","154","296","100.64.0.1","23557","100.64.0.2","44870","244","27817","154"
"1746756575.109639000","1.558399000","1.504522000","155","296","100.64.0.1","23557","100.64.0.2","44870","244","28061","154"
"1746756575.109646000","1.558406000","1.504529000","156","296","100.64.0.1","23557","100.64.0.2","44870","244","28305","154"
"1746756575.109653000","1.558413000","1.504536000","157","296","100.64.0.1","23557","100.64.0.2","44870","244","28549","154"
"1746756575.168434000","1.617194000","1.563317000","158","52","100.64.0.2","44870","100.64.0.1","23557","0","154","14397"
"1746756575.172737000","1.621497000","1.567620000","159","296","100.64.0.1","23557","100.64.0.2","44870","244","28793","154"
"1746756575.172756000","1.621516000","1.567639000","160","296","100.64.0.1","23557","100.64.0.2","44870","244","29037","154"
"1746756575.172764000","1.621524000","1.567647000","161","296","100.64.0.1","23557","100.64.0.2","44870","244","29281","154"
"1746756575.172771000","1.621531000","1.567654000","162","296","100.64.0.1","23557","100.64.0.2","44870","244","29525","154"
"1746756575.172778000","1.621538000","1.567661000","163","296","100.64.0.1","23557","100.64.0.2","44870","244","29769","154"
"1746756575.172785000","1.621545000","1.567668000","164","296","100.64.0.1","23557","100.64.0.2","44870","244","30013","154"
"1746756575.172792000","1.621552000","1.567675000","165","296","100.64.0.1","23557","100.64.0.2","44870","244","30257","154"
"1746756575.172799000","1.621559000","1.567682000","166","296","100.64.0.1","23557","100.64.0.2","44870","244","30501","154"
"1746756575.172806000","1.621566000","1.567689000","167","296","100.64.0.1","23557","100.64.0.2","44870","244","30745","154"
"1746756575.172813000","1.621573000","1.567696000","168","296","100.64.0.1","23557","100.64.0.2","44870","244","30989","154"
"1746756575.230157000","1.678917000","1.625040000","169","52","100.64.0.2","44870","100.64.0.1","23557","0","154","15617"
"1746756575.234485000","1.683245000","1.629368000","170","296","100.64.0.1","23557","100.64.0.2","44870","244","31233","154"
"1746756575.234498000","1.683258000","1.629381000","171","296","100.64.0.1","23557","100.64.0.2","44870","244","31477","154"
"1746756575.234503000","1.683263000","1.629386000","172","296","100.64.0.1","23557","100.64.0.2","44870","244","31721","154"
"1746756575.234508000","1.683268000","1.629391000","173","296","100.64.0.1","23557","100.64.0.2","44870","244","31965","154"
"1746756575.234512000","1.683272000","1.629395000","174","296","100.64.0.1","23557","100.64.0.2","44870","244","32209","154"
"1746756575.234517000","1.683277000","1.629400000","175","296","100.64.0.1","23557","100.64.0.2","44870","244","32453","154"
"1746756575.234521000","1.683281000","1.629404000","176","296","100.64.0.1","23557","100.64.0.2","44870","244","32697","154"
"1746756575.234526000","1.683286000","1.629409000","177","296","100.64.0.1","23557","100.64.0.2","44870","244","32941","154"
"1746756575.234530000","1.683290000","1.629413000","178","296","100.64.0.1","23557","100.64.0.2","44870","244","33185","154"
"1746756575.234535000","1.683295000","1.629418000","179","296","100.64.0.1","23557","100.64.0.2","44870","244","33429","154"
"1746756575.293691000","1.742451000","1.688574000","180","52","100.64.0.2","44870","100.64.0.1","23557","0","154","16837"
"1746756575.298045000","1.746805000","1.692928000","181","296","100.64.0.1","23557","100.64.0.2","44870","244","33673","154"
"1746756575.298064000","1.746824000","1.692947000","182","296","100.64.0.1","23557","100.64.0.2","44870","244","33917","154"
"1746756575.298073000","1.746833000","1.692956000","183","296","100.64.0.1","23557","100.64.0.2","44870","244","34161","154"
"1746756575.298080000","1.746840000","1.692963000","184","296","100.64.0.1","23557","100.64.0.2","44870","244","34405","154"
"1746756575.298087000","1.746847000","1.692970000","185","296","100.64.0.1","23557","100.64.0.2","44870","244","34649","154"
