frame.time_epoch,frame.time_relative,tcp.time_relative,frame.number,frame.len,ip.src,tcp.srcport,ip.dst,tcp.dstport,tcp.len,tcp.seq,tcp.ack
"1746756676.115366000","1.375132000","1.375132000","188","52","100.64.0.2","55452","100.64.0.1","23557","0","154","11469"
"1746756676.115376000","1.375142000","1.375142000","189","52","100.64.0.2","55452","100.64.0.1","23557","0","154","11469"
"1746756676.115383000","1.375149000","1.375149000","190","52","100.64.0.2","55452","100.64.0.1","23557","0","154","11469"
"1746756676.115389000","1.375155000","1.375155000","191","52","100.64.0.2","55452","100.64.0.1","23557","0","154","11469"
"1746756676.115395000","1.375161000","1.375161000","192","52","100.64.0.2","55452","100.64.0.1","23557","0","154","11469"
"1746756676.119635000","1.379401000","1.379401000","193","296","100.64.0.1","23557","100.64.0.2","55452","244","28549","154"
"1746756676.119654000","1.379420000","1.379420000","194","296","100.64.0.1","23557","100.64.0.2","55452","244","28793","154"
"1746756676.119662000","1.379428000","1.379428000","195","296","100.64.0.1","23557","100.64.0.2","55452","244","29037","154"
"1746756676.177659000","1.437425000","1.437425000","196","52","100.64.0.2","55452","100.64.0.1","23557","0","154","11713"
"1746756676.177671000","1.437437000","1.437437000","197","52","100.64.0.2","55452","100.64.0.1","23557","0","154","11713"
"1746756676.177678000","1.437444000","1.437444000","198","52","100.64.0.2","55452","100.64.0.1","23557","0","154","11713"
"1746756676.177684000","1.437450000","1.437450000","199","52","100.64.0.2","55452","100.64.0.1","23557","0","154","11713"
"1746756676.177690000","1.437456000","1.437456000","200","52","100.64.0.2","55452","100.64.0.1","23557","0","154","11713"
"1746756676.181930000","1.441696000","1.441696000","201","296","100.64.0.1","23557","100.64.0.2","55452","244","11713","154"
"1746756676.181944000","1.441710000","1.441710000","202","296","100.64.0.1","23557","100.64.0.2","55452","244","29281","154"
"1746756676.240783000","1.500549000","1.500549000","203","52","100.64.0.2","55452","100.64.0.1","23557","0","154","11713"
"1746756676.240798000","1.500564000","1.500564000","204","52","100.64.0.2","55452","100.64.0.1","23557","0","154","11713"
"1746756676.240808000","1.500574000","1.500574000","205","52","100.64.0.2","55452","100.64.0.1","23557","0","154","11713"
"1746756676.240818000","1.500584000","1.500584000","206","52","100.64.0.2","55452","100.64.0.1","23557","0","154","11713"
"1746756676.240828000","1.500594000","1.500594000","207","52","100.64.0.2","55452","100.64.0.1","23557","0","154","11713"
